transaction_id,customer_id,transaction_datetime,amount,merchant_category,transaction_type,channel,card_present,is_international,device_trust_score,ip_risk_score,account_age_days,txn_count_24h,avg_amount_30d,time_since_last_txn_sec,same_device_as_last,device_id,is_fraud
T0000448,100875,2024-06-18 12:10:56,110.13,travel,atm,in_person,1,0,0.829,70,373,3,197.71,16633,1,D46991762,0
T0000019,100060,2025-01-25 08:21:29,327.21,grocery,online,in_person,1,0,0.787,63,229,0,263.0,5117,1,D67822400,0
T0000716,100176,2024-03-15 06:40:54,49.68,electronics,pos,in_person,1,0,0.264,36,998,1,75.2,399,0,D63831424,1
T0000484,100615,2025-11-27 07:17:56,250.31,restaurants,pos,in_person,1,0,0.608,51,1004,0,445.5,18221,1,D91151292,1
T0000569,100944,2025-02-05 15:17:35,243.13,electronics,pos,in_person,0,0,0.365,29,1098,2,57.92,2640,0,D51427515,1
T0000434,100883,2025-12-10 01:35:47,28.57,grocery,pos,web,0,0,0.433,0,540,2,7.76,5933,1,D70326020,0
T0000368,100842,2025-08-06 17:02:51,70.81,gas,pos,mobile,0,0,0.593,0,335,2,94.42,148,1,D80121116,1
T0000084,100221,2024-07-05 06:02:16,105.26,gas,online,web,1,0,0.403,13,1241,1,110.89,14445,1,D50464911,0
T0000062,100042,2024-01-12 06:35:56,109.79,restaurants,online,in_person,1,0,0.263,84,230,0,1.0,2105,0,D13030914,0
T0000639,100597,2024-11-03 20:14:37,250.04,restaurants,atm,in_person,1,0,0.459,27,1601,6,131.11,3431,1,D63971805,1
T0000273,100292,2025-03-16 15:05:00,135.97,electronics,online,in_person,1,0,0.219,32,159,0,100.19,4205,0,D75437873,1
T0000286,100405,2025-07-26 21:18:48,97.09,grocery,pos,web,1,0,0.209,77,537,2,302.71,2254,0,D35654607,1
T0000361,100824,2025-11-29 00:33:55,129.38,gas,atm,in_person,1,1,0.895,19,2703,4,138.99,4542,1,D16507196,0
T0000355,100974,2025-04-04 08:01:18,388.24,grocery,pos,web,1,0,0.401,29,3650,2,1.0,2789,1,D49039250,0
T0000457,100284,2025-06-28 11:04:17,390.96,grocery,pos,web,0,0,0.202,12,3650,0,1.0,3063,0,D11445374,0
T0000279,100481,2024-09-03 13:55:03,433.56,grocery,pos,in_person,1,0,0.662,70,1775,2,304.72,129,1,D39213803,1
T0000013,100928,2025-08-21 16:49:31,157.5,healthcare,pos,web,0,0,0.682,35,1193,1,199.21,689,1,D64424385,1
T0000183,100369,2025-01-09 21:36:42,102.53,travel,online,in_person,1,1,0.21,51,1098,3,260.53,1712,0,D18578050,1
T0000369,100472,2024-02-11 21:33:01,178.05,online_services,transfer,mobile,1,0,0.88,42,1643,0,102.49,6762,1,D90870458,0
T0000882,100286,2024-01-05 05:49:02,348.24,electronics,atm,mobile,1,0,0.589,22,1028,1,233.52,4034,1,D45164735,1
T0000616,100209,2024-11-06 14:47:59,46.79,restaurants,pos,mobile,1,1,0.423,45,1527,3,1.0,405,1,D32908044,0
T0000224,100197,2025-05-31 13:08:05,55.93,entertainment,pos,mobile,1,0,0.624,41,2688,3,36.39,10428,1,D17205579,0
T0000573,100722,2025-09-25 09:20:28,187.89,electronics,pos,in_person,1,0,0.385,37,1174,2,88.37,2630,0,D53597546,1
T0000971,100342,2025-08-20 15:09:30,115.06,healthcare,pos,web,0,0,0.338,42,3650,2,118.16,2146,0,D79347874,1
T0000654,100892,2024-11-28 11:40:02,54.96,entertainment,pos,in_person,1,0,0.661,54,3204,2,6.95,2443,0,D42822488,0
T0000546,100009,2025-10-18 04:08:54,128.6,entertainment,pos,mobile,0,0,0.774,11,1145,2,1.0,1258,1,D57119388,0
T0000583,100498,2025-10-06 02:41:55,113.93,travel,transfer,in_person,1,0,0.32,57,560,1,148.86,1348,1,D84494330,1
T0000634,100054,2025-12-12 19:59:07,25.97,grocery,pos,mobile,1,0,0.485,42,2732,1,298.48,2215,1,D34826258,0
T0000177,100245,2025-11-03 19:39:34,614.73,restaurants,transfer,in_person,0,0,0.726,19,1397,0,69.05,4340,0,D49799171,1
T0000666,100301,2025-12-16 06:24:50,31.97,grocery,online,web,0,0,0.863,63,64,3,58.61,1399,0,D42144567,1
T0000674,100125,2024-03-03 00:30:13,45.37,electronics,transfer,in_person,0,0,0.529,71,442,1,417.22,3776,0,D49606667,1
T0000586,100615,2024-04-21 10:42:45,895.67,electronics,pos,in_person,1,0,0.666,39,3126,0,1.0,1399,0,D43122178,0
T0000874,100108,2025-09-20 19:32:15,157.07,entertainment,atm,web,0,1,0.61,0,165,2,199.56,5785,1,D76093083,1
T0000394,100165,2024-03-02 00:22:13,224.4,restaurants,pos,web,0,0,0.893,16,752,3,27.33,1047,0,D48951395,1
T0000164,100131,2025-11-06 19:53:35,70.86,entertainment,online,in_person,1,0,0.316,52,2372,1,1.0,5664,1,D22416998,0
T0000249,100430,2025-01-03 18:24:09,2027.5,restaurants,transfer,in_person,1,0,0.271,57,2149,2,116.39,15754,1,D50294282,0
T0000635,100194,2025-04-05 11:05:56,112.23,online_services,transfer,mobile,0,0,0.632,15,75,2,87.79,4324,1,D82477655,0
T0000886,100797,2024-07-30 11:46:30,192.49,grocery,pos,in_person,1,1,0.363,29,514,2,221.7,9882,0,D98988821,0
T0000670,100214,2024-05-31 21:50:53,14.76,healthcare,online,mobile,1,0,0.246,78,282,2,30.0,20459,1,D59523680,0
T0000376,100231,2024-01-21 03:09:57,1205.79,entertainment,online,in_person,0,0,0.694,23,7,3,18.23,2964,0,D90274545,1
T0000413,100161,2025-02-07 22:28:46,80.61,electronics,atm,in_person,1,0,0.767,12,152,3,141.98,344,1,D48004703,1
T0000075,100361,2024-06-09 19:10:12,168.71,gas,online,in_person,1,0,0.903,68,3046,3,214.89,4380,1,D12548021,1
T0000114,100780,2025-08-27 05:27:12,40.39,restaurants,pos,in_person,1,0,0.844,43,801,0,70.68,7863,1,D57903738,0
T0000599,100461,2025-05-22 22:06:34,184.47,grocery,transfer,web,1,0,0.512,58,2030,1,77.28,1559,0,D75604599,1
T0000962,100624,2024-08-07 08:54:39,166.99,utilities,pos,in_person,1,0,0.271,39,957,3,94.19,984,1,D46024554,1
T0000391,100769,2024-01-06 02:49:32,18.56,gas,transfer,ivr,1,0,0.596,68,3325,5,115.74,1362,1,D43372308,1
T0000105,100493,2024-03-21 00:16:20,64.06,grocery,pos,in_person,1,0,0.482,31,1862,2,142.79,14077,0,D51829441,0
T0000115,100265,2025-07-05 21:36:53,158.37,gas,pos,mobile,0,0,0.338,54,5,0,276.84,6593,0,D58325967,1
T0000418,100400,2025-10-19 21:19:01,490.25,restaurants,online,mobile,0,0,0.201,78,1449,1,119.64,3989,1,D97088155,1
T0000526,100146,2024-11-08 09:08:23,99.66,grocery,pos,in_person,0,0,0.733,28,526,0,1.0,1458,1,D67107007,0
T0000458,100330,2025-04-22 12:46:14,69.33,electronics,pos,web,1,0,0.842,7,23,1,128.25,3160,1,D41467401,1
T0000410,100578,2024-07-08 19:17:39,46.21,grocery,online,in_person,1,0,0.859,9,3650,1,204.08,275,1,D74035282,1
T0000093,100955,2024-01-13 18:23:12,101.4,online_services,pos,in_person,1,0,0.297,19,1569,2,1.0,5871,1,D63665844,0
T0000931,100151,2025-11-20 12:10:51,149.22,utilities,pos,mobile,1,0,0.268,5,256,3,1.0,3240,0,D14051895,0
T0000090,100327,2024-04-27 07:17:44,221.82,online_services,pos,web,1,0,0.343,24,11,5,159.54,2582,1,D95934863,0
T0000337,100786,2024-11-23 18:55:24,81.12,utilities,pos,in_person,0,0,0.227,26,645,1,350.28,7022,1,D63347036,1
T0000989,100477,2024-09-21 09:47:03,113.03,entertainment,online,mobile,1,0,0.877,50,1082,7,260.48,2731,1,D99611878,0
T0000922,100520,2025-05-23 05:55:34,68.01,grocery,online,in_person,1,0,0.942,46,241,1,118.82,1207,1,D84069506,0
T0000934,100031,2025-11-07 05:45:08,653.7,restaurants,online,in_person,1,0,0.524,25,72,0,1.0,454,0,D51633317,1
T0000606,100265,2025-07-11 23:31:36,241.54,travel,transfer,in_person,0,0,0.407,62,162,1,73.9,4332,1,D74435165,0
T0000594,100266,2025-05-27 02:15:41,33.56,entertainment,online,mobile,1,0,0.682,43,3370,2,138.55,36,1,D47130629,1
T0000612,100886,2025-02-18 17:35:35,183.41,restaurants,pos,in_person,1,0,0.463,42,1703,4,200.19,8212,1,D89717136,0
T0000095,100524,2025-05-16 05:48:53,32.51,electronics,pos,in_person,0,0,0.908,83,36,2,1.0,10610,1,D76116127,0
T0000012,100835,2025-09-15 23:28:27,298.87,grocery,transfer,mobile,1,0,0.546,26,3650,0,100.39,1502,1,D43995852,0
T0000397,100516,2024-02-09 08:16:43,294.16,gas,pos,web,1,0,0.618,35,1796,3,241.4,1107,0,D63818605,1
T0000534,100748,2025-04-14 05:45:56,222.98,healthcare,pos,web,1,0,0.828,46,117,3,55.5,10185,1,D74087693,0
T0000044,100108,2024-06-26 16:55:42,182.9,online_services,pos,in_person,1,0,0.657,21,2152,1,218.34,5043,1,D92171528,0
T0000043,100470,2024-08-07 12:46:43,81.54,grocery,atm,web,1,0,0.658,17,2185,3,187.44,1830,1,D33299709,1
T0000330,100866,2025-03-31 11:35:23,93.09,online_services,online,in_person,1,0,0.436,11,466,4,1.0,312,1,D47730728,0
T0000168,100655,2024-10-31 05:14:37,209.86,online_services,pos,ivr,0,0,0.888,35,1276,1,213.94,9023,1,D26499103,0
T0000498,100926,2025-08-27 19:25:19,109.72,restaurants,pos,in_person,1,0,0.555,13,1593,3,45.55,5359,1,D90662564,0
T0000877,100029,2025-11-14 00:52:18,146.78,grocery,pos,mobile,1,0,0.556,47,1033,0,306.93,176,1,D36320648,1
T0000598,100344,2024-06-01 15:55:10,308.38,utilities,online,web,1,0,0.649,50,191,1,1.0,218,1,D52942669,1
T0000757,100739,2025-02-20 04:10:09,64.8,healthcare,online,in_person,1,0,0.444,58,3650,0,119.65,9598,1,D23992714,0
T0000101,100117,2025-02-13 06:24:07,105.6,online_services,pos,in_person,1,0,0.771,34,150,2,54.33,7,1,D97567407,1
T0000427,100894,2024-01-05 14:01:12,305.89,electronics,online,in_person,1,0,0.792,31,169,2,124.62,8726,0,D51569051,1
T0000179,100614,2025-07-20 20:46:32,133.38,electronics,online,mobile,1,0,0.643,20,2430,2,39.1,620,1,D22822589,1
T0000445,100528,2024-03-20 08:42:49,109.02,entertainment,online,ivr,1,1,0.623,28,1281,3,63.43,1587,1,D90215173,1
T0000417,100793,2024-07-23 12:34:27,395.56,healthcare,pos,web,1,0,0.619,25,545,2,158.45,6306,1,D56958722,0
T0000871,100457,2024-09-15 13:12:49,190.75,gas,pos,web,1,0,0.701,34,925,1,168.95,6738,0,D55482129,1
T0000883,100514,2024-04-17 05:30:19,54.6,restaurants,atm,mobile,0,0,0.609,51,572,4,1.0,1032,1,D43569146,0
T0000681,100095,2024-06-23 19:02:59,309.54,electronics,online,in_person,0,0,0.824,36,259,3,1.0,15619,1,D69960918,0
T0000178,100912,2025-08-06 00:20:09,171.4,restaurants,online,in_person,1,0,0.793,18,1140,1,338.35,3496,1,D54526054,0
T0000396,100517,2025-11-09 01:20:17,168.08,grocery,pos,mobile,0,0,0.622,24,109,1,85.09,3864,1,D84229769,1
T0000912,100683,2024-08-12 10:54:11,212.16,restaurants,pos,web,1,0,0.357,0,2780,5,168.62,2015,1,D63896096,1
T0000794,100540,2024-07-16 16:46:45,211.06,online_services,atm,mobile,0,0,0.902,34,45,1,119.54,16261,1,D60759049,0
T0000961,100776,2024-04-03 15:51:14,635.99,restaurants,pos,in_person,0,0,0.211,35,880,3,181.48,712,1,D17500093,1
T0000685,100238,2025-08-21 12:04:59,100.3,gas,pos,mobile,0,0,0.556,23,3650,4,120.6,3340,1,D33003781,1
T0000384,100899,2025-11-23 06:44:49,48.11,electronics,atm,in_person,0,0,0.243,25,388,1,275.79,2220,1,D70786921,1
T0000957,100639,2025-08-06 05:07:55,96.0,online_services,transfer,in_person,1,0,0.517,41,93,3,1.0,1555,1,D66688585,0
T0000752,100425,2025-11-23 00:23:21,113.37,utilities,pos,in_person,1,0,0.92,18,586,2,200.52,3509,1,D15460805,1
T0000258,100881,2025-09-10 03:37:19,105.79,entertainment,pos,web,1,0,0.634,42,3650,1,77.55,1659,1,D94279350,0
T0000539,100829,2024-08-24 01:39:21,17.2,gas,pos,web,0,0,0.534,39,437,1,96.99,10285,0,D74832732,0
T0000336,100415,2024-03-08 23:13:42,49.65,grocery,pos,web,1,0,0.87,29,1873,3,1.0,1248,1,D66279636,0
T0000016,100599,2024-01-25 18:18:10,68.49,electronics,atm,web,1,1,0.865,56,855,2,184.17,6970,1,D50975647,0
T0000325,100103,2024-09-04 18:25:49,764.01,electronics,atm,in_person,1,0,0.7,17,1163,1,318.38,10469,1,D78413312,1
T0000759,100312,2024-07-26 13:22:53,263.92,entertainment,transfer,mobile,1,1,0.315,52,72,3,63.32,374,0,D82783426,1
T0000223,100276,2024-07-15 10:12:03,173.98,electronics,online,web,0,0,0.432,30,1296,0,170.37,2267,0,D35758607,1
T0000180,100675,2024-09-09 11:10:12,191.95,travel,transfer,in_person,1,1,0.31,51,324,2,106.86,2924,1,D19989222,1
T0000984,100430,2024-05-06 00:10:45,287.73,online_services,transfer,web,1,0,0.266,59,165,0,128.92,4310,1,D73454105,1
T0000023,100245,2025-10-01 12:56:29,445.99,travel,pos,web,1,0,0.314,29,894,1,1.0,2247,0,D39929370,0
T0000357,100870,2024-12-02 04:28:22,183.27,entertainment,pos,web,0,0,0.724,71,191,4,120.71,3629,1,D28675165,0
T0000667,100329,2025-01-14 13:43:34,34.67,restaurants,online,in_person,0,0,0.383,9,2219,3,228.38,5976,0,D65783848,1
T0000862,100046,2024-09-11 02:12:26,40.53,online_services,transfer,in_person,1,1,0.433,56,123,2,319.57,17632,0,D80996792,0
T0000341,100288,2024-08-27 16:23:03,18.88,restaurants,pos,web,1,0,0.518,52,222,0,64.59,9280,0,D40275090,0
T0000432,100669,2024-10-24 22:38:42,227.52,restaurants,transfer,in_person,1,0,0.665,73,264,1,128.22,61,1,D99603917,1
T0000552,100542,2024-03-04 16:14:30,244.91,utilities,pos,in_person,1,0,0.493,13,181,0,23.81,4770,0,D29533955,0
T0000834,100918,2024-09-27 00:56:16,105.44,electronics,online,in_person,1,1,0.665,50,176,0,1.0,898,1,D66354856,1
T0000204,100581,2025-01-10 08:20:16,264.95,entertainment,atm,in_person,1,0,0.466,0,1213,0,88.86,231,1,D25587200,1
T0000631,100753,2025-04-16 22:46:24,632.6,grocery,atm,in_person,0,0,0.515,41,3650,0,241.72,2043,1,D75040673,1
T0000094,100302,2025-07-29 00:01:59,138.14,online_services,pos,in_person,1,0,0.717,38,1789,1,112.24,4722,0,D53264271,0
T0000559,100097,2024-02-26 23:01:01,48.42,utilities,atm,in_person,1,0,0.265,2,145,3,76.77,15321,1,D30457775,0
T0000069,100152,2024-02-19 22:06:14,321.24,grocery,pos,in_person,0,1,0.771,42,1200,2,79.51,3207,1,D76553992,1
T0000623,100613,2024-05-28 19:37:46,189.05,grocery,pos,in_person,0,0,0.513,46,634,1,36.94,905,1,D65264821,1
T0000285,100461,2024-10-12 15:23:06,54.63,utilities,pos,mobile,0,1,0.433,43,2280,2,87.76,1462,1,D75292952,1
T0000845,100355,2024-12-21 17:49:05,166.99,restaurants,pos,in_person,1,0,0.514,5,626,2,209.14,4449,1,D36391056,0
T0000435,100020,2025-10-30 22:16:36,342.22,electronics,pos,in_person,1,0,0.925,1,215,0,93.52,4022,0,D55054099,1
T0000154,100501,2025-07-02 19:27:10,95.81,grocery,online,ivr,1,0,0.307,0,568,2,277.08,1887,1,D49247688,1
T0000076,100977,2024-04-01 18:23:24,276.29,online_services,online,web,1,0,0.426,56,780,2,175.99,1561,1,D42650952,1
T0000731,100878,2025-03-15 19:23:06,222.08,electronics,pos,in_person,1,1,0.793,47,1985,3,101.33,3863,1,D53582283,1
T0000447,100113,2024-09-17 12:36:14,387.8,restaurants,pos,web,1,0,0.729,0,2157,0,304.52,1277,1,D68470823,1
T0000189,100840,2025-10-16 06:34:22,43.32,gas,pos,in_person,1,0,0.722,57,378,1,286.42,13632,1,D20880719,0
T0000272,100947,2024-12-27 06:28:51,197.32,travel,pos,in_person,1,0,0.246,32,1102,1,130.54,805,0,D75391837,1
T0000237,100482,2025-12-12 07:55:39,21.49,restaurants,pos,in_person,1,0,0.646,0,340,3,23.96,463,1,D92224658,0
T0000488,100469,2024-09-10 07:44:50,218.61,grocery,atm,in_person,0,0,0.282,2,518,0,203.52,1712,1,D31716213,1
T0000118,100667,2024-03-14 08:33:48,151.36,online_services,pos,mobile,1,0,0.465,32,2311,3,1.0,692,1,D39016857,0
T0000944,100208,2025-11-09 13:59:47,437.15,restaurants,online,in_person,0,0,0.57,27,900,2,27.03,5086,1,D33594354,0
T0000513,100595,2024-01-23 04:24:26,162.31,electronics,pos,in_person,0,0,0.948,47,29,4,414.67,4300,0,D78715943,0
T0000826,100962,2024-11-05 05:57:13,152.35,utilities,pos,in_person,1,0,0.552,58,674,3,179.67,1251,0,D18130362,1
T0000592,100700,2024-07-02 04:54:06,185.7,restaurants,transfer,in_person,1,0,0.864,2,3650,2,191.9,9721,1,D12589025,0
T0000127,100372,2025-03-08 15:06:07,553.89,grocery,pos,ivr,1,0,0.923,32,2366,4,420.06,1234,1,D56360070,1
T0000117,100996,2025-12-15 00:36:59,182.99,electronics,pos,in_person,0,0,0.649,47,77,2,218.59,1085,1,D43933129,1
T0000474,100830,2025-08-24 15:43:37,175.35,online_services,online,mobile,1,0,0.711,15,483,2,77.9,2615,0,D21119243,1
T0000694,100413,2025-03-12 13:55:36,19.56,travel,pos,in_person,1,0,0.732,8,779,1,93.33,945,0,D42660501,0
T0000058,100893,2024-04-30 12:55:56,569.89,gas,pos,web,1,0,0.838,7,525,3,1.0,631,1,D19141044,1
T0000864,100582,2024-03-15 10:23:13,160.07,gas,transfer,in_person,1,0,0.3,5,665,5,1.0,744,0,D38123643,0
T0000913,100999,2024-01-08 14:45:02,244.7,gas,pos,in_person,0,0,0.268,29,551,6,200.96,12338,1,D43082865,0
T0000370,100682,2024-09-03 09:05:55,317.33,gas,pos,mobile,1,0,0.858,35,1897,1,262.7,998,0,D77113946,1
T0000269,100803,2024-06-25 01:50:43,155.69,healthcare,pos,mobile,1,0,0.95,35,46,5,16.22,4292,0,D83092261,0
T0000047,100285,2024-06-05 16:43:48,325.15,restaurants,pos,web,0,0,0.285,61,1466,1,195.94,535,1,D81274194,1
T0000350,100607,2024-08-20 20:08:07,560.23,gas,pos,ivr,0,0,0.352,0,5,4,1.0,112,1,D27775315,1
T0000196,100891,2024-02-26 07:18:27,66.34,grocery,pos,in_person,1,0,0.53,39,1180,3,56.6,3176,1,D58137763,0
T0001000,100500,2024-03-07 14:51:55,311.49,healthcare,pos,ivr,1,1,0.293,23,297,2,21.29,2455,1,D17897257,0
T0000835,100513,2025-05-27 05:13:08,75.37,grocery,pos,mobile,0,0,0.55,16,3399,2,96.06,3508,1,D67410387,0
T0000737,100485,2025-05-03 05:23:48,298.86,entertainment,pos,in_person,0,0,0.921,14,3650,3,334.0,1807,0,D24583297,1
T0000264,100864,2025-02-28 00:14:37,90.04,online_services,atm,in_person,0,0,0.559,29,900,4,1.0,2588,1,D98580706,0
T0000444,100297,2024-10-15 09:43:36,487.16,travel,pos,web,1,0,0.899,26,390,1,1.0,1548,1,D84622085,0
T0000676,100100,2024-07-10 09:15:59,203.25,grocery,pos,in_person,0,1,0.851,12,46,1,74.27,242,0,D78727867,1
T0000305,100157,2024-06-09 06:09:42,140.44,utilities,online,web,1,0,0.591,39,889,1,292.72,1284,0,D48479124,1
T0000342,100060,2024-11-01 17:58:30,195.18,entertainment,online,in_person,1,0,0.208,24,301,1,74.97,24043,1,D74784080,0
T0000967,100582,2024-11-25 12:35:21,117.89,grocery,pos,web,1,0,0.468,23,1348,1,202.18,766,1,D43695391,0
T0000150,100646,2024-01-13 22:29:45,170.95,healthcare,pos,in_person,1,0,0.243,36,52,0,163.5,594,0,D84126059,1
T0000125,100690,2024-06-23 13:41:02,314.69,electronics,online,web,0,0,0.434,16,265,2,1.0,378,1,D93730132,1
T0000787,100568,2024-02-25 04:55:46,154.44,online_services,online,in_person,1,0,0.671,42,2656,2,149.83,5,1,D37604475,1
T0000051,100700,2025-09-16 22:19:32,192.52,electronics,atm,in_person,0,0,0.437,28,779,1,44.07,2671,1,D46657281,1
T0000354,100076,2025-03-18 16:51:57,308.71,online_services,atm,in_person,0,0,0.529,44,3650,1,337.18,11639,1,D62511186,1
T0000928,100148,2025-09-06 05:39:09,215.38,grocery,online,mobile,1,0,0.721,37,3650,2,77.81,2362,1,D66030503,0
T0000143,100542,2024-01-30 15:43:58,21.78,restaurants,transfer,in_person,1,0,0.474,57,379,2,140.38,2719,1,D80367420,0
T0000471,100235,2025-09-29 15:18:57,202.95,gas,transfer,mobile,1,0,0.625,51,70,2,52.76,2838,1,D11167408,0
T0000400,100424,2024-08-16 09:05:34,78.71,utilities,transfer,in_person,1,0,0.257,59,612,3,1.0,21847,1,D43327261,0
T0000626,100469,2024-03-31 22:40:14,91.83,online_services,online,in_person,1,0,0.36,38,206,2,118.87,3176,1,D78427003,0
T0000321,100062,2024-02-23 12:02:29,300.1,grocery,atm,in_person,1,0,0.467,24,202,0,3.6,944,1,D96081593,0
T0000020,100319,2024-06-13 19:27:51,141.89,gas,pos,mobile,1,0,0.661,64,105,4,107.85,866,1,D32859584,1
T0000810,100377,2024-11-21 13:55:43,180.46,restaurants,pos,in_person,1,0,0.919,40,79,0,86.88,1181,0,D80728930,1
T0000791,100619,2025-07-09 14:08:06,75.83,restaurants,pos,in_person,1,0,0.609,84,1211,3,240.94,2765,0,D29735375,1
T0000809,100672,2024-08-29 06:35:43,111.36,restaurants,online,in_person,0,0,0.656,54,2082,2,1.0,9840,1,D57852266,0
T0000408,100161,2024-09-12 02:03:18,313.11,entertainment,transfer,mobile,1,0,0.23,46,2819,5,115.18,4292,0,D90349750,1
T0000538,100140,2024-02-13 04:28:04,416.98,grocery,pos,in_person,1,0,0.43,43,189,3,98.41,2705,0,D76029667,0
T0000621,100494,2024-04-24 11:15:26,99.82,restaurants,pos,in_person,1,1,0.262,42,1388,0,3.32,9213,0,D21817985,0
T0000039,100234,2024-07-22 00:19:24,70.67,restaurants,pos,in_person,0,0,0.743,42,578,1,179.16,1727,1,D64553466,0
T0000176,100038,2025-09-03 06:43:47,173.35,grocery,atm,web,0,1,0.464,56,148,2,169.72,427,1,D85580902,1
T0000246,100102,2025-06-09 12:28:41,46.59,online_services,atm,in_person,1,0,0.698,26,988,1,6.72,9203,0,D99328010,0
T0000829,100364,2025-08-06 07:36:50,442.65,grocery,atm,mobile,1,0,0.458,39,1198,2,97.24,4555,1,D56286602,0
T0000668,100096,2024-01-25 10:03:35,229.03,electronics,online,in_person,1,0,0.631,25,2103,1,232.88,401,1,D55921276,1
T0000755,100331,2025-05-04 04:37:24,740.0,online_services,online,in_person,1,0,0.724,50,1504,3,120.31,4569,1,D61623371,1
T0000859,100573,2024-03-12 23:25:47,25.96,travel,atm,in_person,1,0,0.592,35,712,3,65.51,3780,1,D82901214,0
T0000155,100429,2024-08-31 08:18:33,141.4,gas,transfer,mobile,1,1,0.416,47,169,3,249.5,542,0,D24535717,1
T0000288,100723,2025-06-04 07:52:35,155.59,online_services,atm,in_person,1,0,0.731,54,1134,3,23.5,801,1,D34266017,0
T0000603,100395,2024-12-22 06:10:09,467.31,restaurants,online,web,0,0,0.362,47,244,4,52.71,12026,0,D85246074,1
T0000570,100663,2024-12-28 18:54:39,175.77,gas,online,in_person,1,0,0.902,31,299,2,29.22,12630,1,D41796727,0
T0000744,100229,2025-05-31 07:16:49,27.83,online_services,transfer,ivr,1,0,0.769,19,199,1,126.0,7637,1,D33206190,0
T0000018,100798,2025-03-19 19:15:09,62.62,grocery,pos,in_person,1,0,0.686,16,465,1,217.9,8133,0,D84628905,0
T0000128,100751,2025-12-14 01:23:24,50.91,online_services,online,in_person,0,0,0.307,0,2398,0,173.23,624,1,D28754645,1
T0000323,100660,2024-11-20 07:43:52,425.86,electronics,pos,web,1,0,0.56,20,1186,2,14.36,1101,0,D73429377,1
T0000256,100620,2024-11-30 07:32:52,298.75,online_services,pos,web,1,1,0.465,0,3091,3,7.66,1434,1,D23391587,1
T0000658,100532,2025-04-02 09:06:03,174.1,travel,online,mobile,1,0,0.269,76,898,3,107.12,7475,1,D84151269,0
T0000965,100496,2025-06-06 16:06:12,143.73,grocery,pos,in_person,1,0,0.335,52,504,4,179.37,1721,1,D63327447,1
T0000191,100014,2025-04-27 12:49:58,700.15,gas,transfer,web,0,0,0.806,42,642,0,20.21,7372,1,D51840649,1
T0000116,100217,2025-04-05 02:25:41,92.15,gas,pos,in_person,1,0,0.201,50,743,2,120.79,555,1,D95616438,1
T0000617,100750,2024-04-04 04:06:28,282.15,online_services,pos,in_person,1,0,0.358,52,99,3,196.27,13151,1,D52906819,0
T0000607,100326,2024-05-24 20:49:04,294.9,grocery,pos,web,1,0,0.223,38,2068,2,178.31,13591,1,D32498534,0
T0000181,100249,2025-10-22 15:37:02,480.78,grocery,pos,in_person,1,0,0.761,13,55,0,190.31,2950,1,D98013267,0
T0000302,100196,2025-06-07 08:52:29,37.32,utilities,transfer,mobile,1,0,0.594,18,3650,2,1.0,3980,1,D46549828,0
T0000760,100440,2025-08-08 04:27:34,221.03,online_services,pos,mobile,0,0,0.622,24,306,2,1.0,3267,1,D53976773,0
T0000713,100021,2025-11-15 00:35:55,58.47,travel,transfer,in_person,1,0,0.857,38,760,3,42.32,4557,1,D20377942,0
T0000724,100109,2025-01-21 06:39:34,38.59,entertainment,pos,mobile,0,0,0.896,54,2206,3,211.98,2719,1,D35191444,1
T0000686,100896,2024-12-01 21:33:06,96.43,grocery,pos,web,1,0,0.679,52,3290,2,1.0,926,1,D28370623,0
T0000980,100720,2025-09-27 18:26:27,221.28,travel,pos,web,1,0,0.624,53,1471,0,35.59,11453,1,D67680073,0
T0000518,100894,2024-01-01 11:21:34,79.88,electronics,atm,in_person,1,0,0.458,39,261,1,402.54,4651,0,D20977648,0
T0000985,100140,2024-08-14 10:36:35,207.88,utilities,transfer,in_person,1,0,0.741,61,581,1,176.6,2581,1,D93606884,1
T0000046,100667,2024-08-31 04:21:32,180.7,grocery,pos,mobile,1,0,0.366,44,595,1,1.0,10505,1,D97081617,0
T0000910,100216,2024-12-11 21:24:40,56.34,grocery,online,web,0,0,0.333,30,369,0,230.32,8384,1,D28287169,1
T0000158,100315,2024-06-19 12:30:39,359.41,online_services,online,web,0,0,0.615,30,1728,2,1.0,6697,0,D90501747,0
T0000852,100275,2024-11-27 18:09:18,95.51,utilities,pos,in_person,1,0,0.94,32,2099,1,27.83,1268,0,D39623588,1
T0000172,100260,2024-05-04 12:03:13,221.73,gas,atm,mobile,1,0,0.203,47,263,1,1.0,2214,1,D98552945,0
T0000017,100793,2024-08-31 22:10:41,206.83,online_services,pos,mobile,1,0,0.273,21,337,1,259.63,1028,0,D16584197,1
T0000512,100164,2025-09-05 12:24:33,113.57,healthcare,online,in_person,1,1,0.56,43,697,5,86.09,553,1,D58705492,1
T0000049,100743,2025-08-16 08:29:53,273.42,grocery,online,web,0,0,0.786,41,301,2,66.9,531,1,D16971436,1
T0000972,100133,2024-09-03 16:51:22,134.89,gas,online,in_person,1,0,0.571,11,112,0,158.36,195,1,D48787371,1
T0000941,100790,2024-02-22 12:53:19,179.55,grocery,pos,mobile,1,0,0.352,21,3650,2,1.96,5594,1,D62287737,0
T0000516,100557,2025-08-23 02:46:14,202.39,gas,transfer,web,1,0,0.848,29,3650,3,25.11,981,1,D27887625,1
