transaction_id,customer_id,transaction_datetime,amount,merchant_category,transaction_type,channel,card_present,is_international,device_trust_score,ip_risk_score,account_age_days,txn_count_24h,avg_amount_30d,time_since_last_txn_sec,same_device_as_last,device_id,is_fraud
T0000682,100519,2024-03-16 13:45:28,49.6,grocery,online,ivr,1,0,0.756,20,730,2,63.4,6212,1,D15452911,0
T0000734,100192,2025-09-28 19:27:02,88.68,restaurants,pos,web,1,0,0.889,33,1202,2,69.49,15651,1,D47139412,0
T0000219,100176,2024-04-18 01:02:54,77.25,online_services,transfer,in_person,1,0,0.897,24,576,0,1.0,6914,1,D15418477,0
T0000477,100833,2024-04-01 01:10:24,623.92,utilities,online,in_person,0,0,0.538,2,956,1,261.01,1282,1,D59269896,1
T0000718,100735,2024-09-21 09:34:12,145.9,online_services,pos,ivr,1,0,0.316,22,2089,2,436.09,6419,1,D10790283,0
T0000724,100166,2025-12-16 14:28:12,454.01,travel,online,in_person,1,0,0.574,24,343,5,172.07,11141,0,D76022383,0
T0000691,100294,2025-07-06 11:03:25,309.36,electronics,pos,web,1,0,0.759,27,721,0,1.0,3208,1,D62281344,0
T0000335,100590,2025-11-01 22:00:42,151.27,grocery,atm,in_person,0,1,0.287,61,897,2,230.99,2357,1,D38247178,0
T0000234,100613,2025-02-11 23:00:33,102.14,electronics,pos,in_person,0,0,0.206,18,1699,0,138.32,2705,0,D58123869,0
T0000166,100078,2024-10-24 20:00:15,288.47,travel,transfer,mobile,1,0,0.94,40,141,1,104.15,3844,1,D23361544,0
T0000677,100239,2024-01-17 08:14:11,914.74,restaurants,online,in_person,1,0,0.568,47,3650,4,29.41,808,1,D71423531,0
T0000506,100085,2025-05-26 04:52:34,174.79,grocery,pos,in_person,1,0,0.465,74,896,2,1.0,4988,1,D53823354,0
T0000990,100692,2024-07-28 17:16:46,118.03,gas,online,in_person,1,0,0.931,0,1331,2,229.7,3357,1,D62844026,0
T0000386,100721,2024-10-06 08:15:55,213.64,entertainment,atm,mobile,0,0,0.834,11,392,2,75.53,9102,1,D86038308,0
T0000396,100944,2024-09-25 16:55:42,25.72,restaurants,online,in_person,0,0,0.239,0,2286,3,73.05,1839,1,D97402792,0
T0000146,100370,2024-09-17 02:36:48,67.41,restaurants,atm,in_person,1,0,0.284,0,191,0,69.14,186,1,D32874022,0
T0000936,100450,2025-03-16 09:09:50,41.22,travel,atm,in_person,0,0,0.723,30,1601,3,37.89,14553,1,D41987241,0
T0000469,100938,2024-07-11 19:48:31,197.42,online_services,online,ivr,0,0,0.463,27,158,4,43.33,9043,1,D20030833,0
T0000243,100975,2025-06-05 12:45:43,55.71,online_services,online,in_person,1,0,0.207,44,8,1,284.15,4383,0,D55857677,0
T0000735,100138,2024-06-17 23:27:25,18.32,utilities,online,in_person,0,0,0.79,7,146,5,236.15,10977,1,D82329476,0
T0000491,100817,2025-11-03 21:42:01,217.34,grocery,pos,in_person,1,0,0.542,23,411,5,233.01,7385,1,D27121304,0
T0000835,100632,2024-03-17 22:52:49,117.05,restaurants,online,web,1,0,0.736,32,488,2,1.0,2921,1,D60173131,0
T0000247,100186,2024-05-10 22:20:16,94.17,gas,pos,mobile,1,1,0.846,31,1215,2,267.73,3297,1,D45122602,0
T0000499,100896,2024-02-18 16:49:41,85.03,electronics,pos,in_person,1,0,0.503,52,101,2,251.9,4161,1,D66407713,0
T0000575,100171,2024-12-09 00:39:47,182.7,restaurants,transfer,in_person,1,0,0.945,0,3319,0,163.97,4635,1,D80685738,0
T0000217,100541,2024-12-30 00:44:38,54.88,entertainment,pos,mobile,1,0,0.844,53,244,2,1.0,596,1,D73350074,0
T0000966,100074,2025-01-02 13:11:44,127.51,grocery,online,in_person,1,0,0.452,67,1209,4,25.52,3443,0,D60034241,0
T0000370,100448,2024-08-31 03:38:52,82.29,restaurants,pos,in_person,0,0,0.275,52,308,3,74.54,4459,1,D82045365,0
T0000670,100811,2025-01-30 15:37:56,617.86,travel,online,mobile,1,0,0.315,0,437,2,334.8,4735,0,D30506098,0
T0000004,100656,2024-01-20 03:51:23,65.51,entertainment,online,in_person,1,0,0.276,23,495,1,70.46,1800,0,D66047958,0
T0000703,100999,2024-10-07 23:16:30,27.02,gas,pos,in_person,0,0,0.733,31,3213,4,239.33,2285,1,D82900065,0
T0000741,100221,2025-06-14 11:36:32,84.64,grocery,pos,mobile,1,0,0.321,91,404,1,234.35,594,1,D84265279,0
T0000063,100918,2024-06-22 02:49:33,91.02,gas,online,web,1,0,0.577,6,3516,1,1.0,1411,0,D38255070,0
T0000043,100588,2025-01-06 08:33:30,316.87,grocery,pos,mobile,1,0,0.276,51,334,1,68.75,672,0,D95372094,0
T0000452,100760,2024-12-29 05:09:23,559.49,gas,pos,web,1,0,0.592,28,278,4,1.0,7489,1,D51199453,0
T0000680,100625,2024-05-17 14:59:00,66.82,grocery,pos,mobile,1,0,0.753,31,295,3,152.74,7251,1,D35939721,0
T0000060,100527,2024-10-23 04:34:58,157.64,gas,pos,in_person,1,0,0.888,23,463,3,6.09,1141,1,D18001625,0
T0000821,100220,2024-09-17 02:11:49,219.23,grocery,pos,in_person,0,0,0.693,44,536,5,142.55,3105,1,D68299539,0
T0000430,100070,2024-09-30 00:19:34,55.83,online_services,atm,mobile,1,0,0.779,12,200,3,1.0,3770,1,D43441639,0
T0000609,100330,2024-05-02 11:39:56,49.64,healthcare,online,ivr,1,0,0.806,37,1366,3,156.42,4275,1,D62942051,0
T0000218,100338,2025-10-30 23:21:14,175.01,grocery,atm,in_person,0,0,0.733,46,2711,0,144.54,1640,0,D81975225,0
T0000623,100229,2024-04-19 11:37:27,193.24,gas,online,mobile,1,1,0.781,35,1575,1,85.11,2977,0,D85367410,0
T0000984,100448,2025-10-31 09:22:06,24.15,grocery,online,in_person,1,0,0.725,38,1654,1,43.71,5705,1,D27068027,0
T0000486,100075,2024-07-03 14:12:21,295.46,gas,online,mobile,0,0,0.719,34,52,1,1.0,14388,1,D19376197,0
T0000336,100330,2025-09-18 12:01:57,383.62,electronics,pos,in_person,0,0,0.761,50,1231,2,1.0,1896,1,D99914123,0
T0000173,100471,2024-02-16 08:18:41,25.72,entertainment,atm,mobile,1,0,0.505,28,1975,1,149.21,961,1,D11676222,0
T0000570,100175,2024-06-29 16:14:20,95.78,online_services,online,mobile,0,0,0.41,51,1981,2,234.9,308,1,D74606395,1
T0000138,100214,2025-10-28 05:18:36,284.33,restaurants,online,web,1,1,0.647,62,3650,2,13.58,3839,1,D64495740,0
T0000114,100328,2024-05-06 03:31:37,153.22,restaurants,atm,in_person,1,0,0.407,21,1283,1,237.88,609,0,D13012699,0
T0000692,100306,2025-05-08 19:55:16,319.67,restaurants,atm,in_person,1,0,0.28,59,3250,0,131.58,25,1,D25407616,1
T0000642,100741,2024-01-07 17:36:06,1330.13,online_services,transfer,in_person,1,1,0.811,28,606,2,11.26,565,1,D87379195,0
T0000207,100596,2025-09-25 18:23:20,319.22,grocery,atm,mobile,1,0,0.828,33,1495,1,100.06,11942,1,D19025503,0
T0000706,100066,2024-10-10 13:16:55,31.65,travel,pos,in_person,1,0,0.873,47,357,3,102.0,5303,1,D49939897,0
T0000788,100924,2024-02-20 07:33:38,31.95,gas,pos,in_person,1,0,0.632,2,510,2,175.94,5976,1,D30562443,0
T0000288,100372,2025-07-14 20:18:15,236.82,grocery,atm,in_person,1,1,0.354,37,2825,4,184.6,19764,1,D15970041,0
T0000678,100251,2024-02-10 18:34:50,903.54,gas,atm,web,0,0,0.362,0,3650,2,190.76,24,1,D46669657,1
T0000410,100240,2024-02-03 19:56:31,145.87,healthcare,pos,web,0,0,0.215,63,1026,3,182.98,4033,1,D92370327,0
T0000319,100546,2025-11-22 02:50:58,40.42,gas,online,in_person,1,0,0.235,20,1686,0,1.0,3972,1,D20567021,0
T0000900,100781,2024-03-29 05:54:31,785.99,utilities,pos,in_person,1,0,0.891,36,3650,1,137.63,5270,1,D46702527,0
T0000625,100533,2025-04-24 19:01:38,109.62,restaurants,online,in_person,1,1,0.601,30,2329,5,93.25,2434,1,D95500932,0
T0000774,100096,2024-07-21 10:08:59,119.78,travel,online,in_person,0,0,0.926,61,1778,2,228.16,1798,0,D99795977,0
T0000097,100748,2025-07-24 13:49:42,154.18,electronics,online,web,0,1,0.862,46,1246,1,12.19,5853,1,D46323516,0
T0000366,100907,2025-12-09 04:35:56,191.96,electronics,online,in_person,1,0,0.476,39,515,2,124.97,4292,0,D45413697,0
T0000239,100359,2025-09-12 06:39:34,1429.09,online_services,online,in_person,0,1,0.935,40,1075,5,40.87,4241,1,D98121128,0
T0000232,100997,2025-07-18 10:23:06,105.56,electronics,transfer,in_person,1,0,0.745,57,531,2,125.4,5964,1,D85426161,0
T0000397,100194,2025-02-03 23:33:17,451.2,healthcare,online,in_person,0,0,0.693,27,1385,0,168.34,2274,1,D73115258,0
T0000817,100947,2024-01-31 10:55:47,374.63,healthcare,atm,in_person,0,0,0.914,38,210,1,1.0,5454,1,D46832241,0
T0000891,100109,2024-12-14 17:34:53,192.98,electronics,transfer,mobile,1,0,0.585,60,3650,5,238.17,1674,1,D13732291,0
T0000520,100325,2025-10-04 06:00:55,113.54,electronics,atm,mobile,1,0,0.406,38,1928,1,1.0,6021,0,D43694544,0
T0000261,100351,2025-05-27 18:32:45,353.3,grocery,online,web,0,0,0.473,0,1357,5,290.68,5722,0,D88763644,0
T0000745,100491,2024-05-11 19:35:37,180.84,online_services,pos,in_person,1,0,0.655,48,716,2,136.24,455,0,D26744796,0
T0000451,100215,2025-01-18 07:06:36,30.24,grocery,atm,mobile,1,1,0.943,55,1057,2,1.0,321,1,D88646212,0
T0000140,100006,2025-05-27 02:22:15,245.95,grocery,pos,in_person,1,0,0.799,20,611,1,310.56,1528,1,D12406442,0
T0000236,100527,2025-06-22 10:44:59,81.79,entertainment,pos,in_person,1,0,0.625,72,794,4,50.91,2292,0,D20435127,0
T0000882,100059,2024-12-06 17:31:51,163.9,restaurants,pos,mobile,1,0,0.656,66,1714,2,34.0,2533,1,D18121563,0
T0000633,100362,2024-07-28 22:43:49,215.68,online_services,pos,in_person,1,0,0.294,17,849,1,4.8,821,1,D70876215,0
T0000374,100922,2024-01-19 16:35:41,401.53,healthcare,online,web,1,1,0.757,58,843,0,270.88,515,1,D73329322,1
T0000045,100331,2025-03-06 17:49:31,49.96,entertainment,pos,in_person,1,0,0.522,33,2106,3,67.9,635,1,D19515284,0
T0000056,100177,2024-10-10 13:56:43,50.66,restaurants,pos,in_person,1,1,0.499,26,1765,3,142.24,1760,1,D39947442,0
T0000299,100898,2025-10-24 13:01:07,590.81,grocery,pos,web,1,0,0.624,66,982,4,100.96,4868,1,D67840288,0
T0000645,100708,2024-08-05 03:12:41,327.88,healthcare,online,in_person,0,0,0.344,37,1292,1,90.92,3911,0,D28097117,0
T0000995,100445,2024-05-26 00:16:38,110.69,entertainment,atm,in_person,0,0,0.542,75,798,3,135.53,4078,0,D61770787,0
T0000639,100619,2025-07-26 21:27:47,66.84,online_services,online,in_person,1,0,0.437,56,920,2,87.22,2382,1,D87566151,0
T0000579,100962,2024-09-14 12:55:01,66.0,healthcare,online,web,0,0,0.866,33,3169,2,163.06,1579,1,D59028599,0
T0000737,100575,2025-07-23 17:30:24,240.47,online_services,pos,mobile,0,0,0.658,22,2020,1,1.0,508,0,D22776648,0
T0000139,100375,2025-11-16 14:05:51,120.82,online_services,online,in_person,0,0,0.451,46,865,2,250.16,11805,1,D25712402,0
T0000407,100776,2025-06-27 20:57:54,284.71,grocery,online,in_person,1,0,0.55,14,907,2,1.0,3082,0,D90973437,0
T0000826,100839,2024-09-12 11:49:41,202.75,online_services,online,in_person,1,0,0.636,13,1774,1,56.35,487,0,D86534483,0
T0000690,100934,2025-04-25 01:05:37,262.87,utilities,atm,in_person,1,0,0.418,55,996,2,228.49,2551,1,D82084051,0
T0000167,100905,2024-10-28 06:09:06,240.24,electronics,transfer,mobile,1,0,0.763,50,1853,2,74.04,1739,0,D67553392,0
T0000361,100053,2024-03-08 06:17:27,135.45,online_services,online,in_person,0,0,0.883,33,885,3,289.08,1664,0,D23261132,0
T0000331,100042,2025-04-17 14:40:17,228.39,utilities,pos,mobile,1,0,0.302,41,872,3,108.62,1166,0,D24927909,0
T0000348,100684,2024-01-16 04:22:01,367.91,restaurants,pos,in_person,1,0,0.716,76,1058,2,1.0,1039,0,D38130358,0
T0000594,100951,2025-12-30 17:03:22,790.98,electronics,transfer,ivr,0,0,0.943,24,2894,1,168.95,207,1,D62833478,1
T0000118,100045,2025-05-03 12:31:01,46.42,electronics,pos,in_person,1,0,0.459,51,154,4,158.76,4981,1,D70463968,0
T0000316,100606,2025-12-15 16:19:28,532.31,healthcare,online,mobile,1,0,0.796,0,1707,2,1.0,2901,0,D25397573,0
T0000915,100238,2024-09-18 05:45:34,286.05,healthcare,pos,in_person,0,0,0.549,47,2317,5,61.22,1193,0,D75831777,0
T0000573,100884,2025-09-17 10:12:34,90.62,restaurants,pos,mobile,1,0,0.723,31,1287,3,125.63,11045,1,D42603846,0
T0000656,100596,2025-03-14 06:43:07,144.03,grocery,pos,web,1,0,0.355,44,2202,3,32.42,6552,0,D87947314,0
T0000927,100557,2025-05-09 19:29:57,170.24,entertainment,pos,in_person,1,0,0.762,31,809,5,226.95,1690,1,D67111739,0
T0000193,100834,2025-04-18 07:37:30,242.93,grocery,pos,web,0,0,0.204,47,578,0,124.3,3624,1,D86796246,0
T0000230,100118,2024-12-14 06:01:59,456.0,grocery,online,in_person,1,0,0.788,44,861,4,115.62,2360,1,D27887093,0
T0000426,100604,2024-05-22 18:25:22,79.77,online_services,online,ivr,1,0,0.88,31,2949,2,11.24,4981,1,D55079594,0
T0000367,100134,2024-01-22 07:12:56,431.18,gas,transfer,web,1,0,0.346,44,914,3,1.0,2226,1,D66770099,0
T0000003,100625,2024-11-20 22:33:26,87.62,healthcare,online,in_person,1,1,0.948,20,2028,3,205.2,235,1,D44733827,0
T0000580,100537,2025-08-05 09:35:24,53.4,utilities,pos,mobile,1,0,0.646,17,948,4,317.68,74,0,D56222101,1
T0000404,100734,2025-07-18 00:27:13,53.66,restaurants,pos,in_person,1,0,0.776,72,3650,2,130.3,2864,1,D93503461,0
T0000611,100154,2025-05-12 03:21:51,73.24,entertainment,pos,in_person,0,0,0.207,0,318,2,57.29,265,0,D46196880,0
T0000578,100213,2024-09-26 20:59:16,170.8,electronics,pos,in_person,0,0,0.626,77,2733,2,208.68,689,0,D22685553,1
T0000614,100664,2025-12-09 08:06:34,224.33,entertainment,atm,mobile,1,1,0.251,53,1942,1,81.73,14335,1,D52944255,0
T0000568,100544,2024-09-01 07:56:05,130.4,online_services,pos,in_person,1,0,0.64,15,1199,3,36.79,9942,0,D27603083,0
T0000264,100601,2024-01-15 06:22:04,66.85,online_services,transfer,mobile,1,0,0.886,67,449,1,64.72,1288,1,D99984482,0
T0000323,100957,2024-06-04 13:59:09,381.39,electronics,online,in_person,1,1,0.853,54,3650,2,210.96,260,1,D38084896,1
T0000764,100149,2025-06-10 00:45:27,70.07,online_services,transfer,in_person,1,0,0.506,0,147,5,102.55,620,0,D75214285,0
T0000351,100664,2024-01-25 12:31:24,111.76,grocery,pos,ivr,1,0,0.796,0,2518,1,160.64,4416,1,D78250297,0
T0000061,100819,2025-05-26 23:24:51,464.03,travel,pos,in_person,1,0,0.266,52,3143,2,127.22,10010,0,D86576481,0
T0000334,100284,2025-10-23 21:39:03,204.99,travel,pos,web,1,0,0.947,28,1017,4,101.53,1169,1,D55684081,0
T0000171,100615,2025-11-22 02:51:39,63.37,electronics,online,web,0,1,0.862,45,3650,2,1.0,2903,1,D77709779,0
T0000196,100798,2024-05-02 10:30:07,273.08,entertainment,online,in_person,1,0,0.744,87,716,8,256.02,752,1,D15030018,0
T0000406,100493,2024-10-30 13:41:43,596.09,utilities,pos,in_person,0,0,0.561,47,881,2,1.0,12898,1,D73145338,0
T0000971,100709,2024-10-29 13:10:46,393.4,grocery,atm,in_person,0,0,0.423,36,2122,6,139.31,1945,0,D42500221,0
T0000340,100872,2025-11-04 10:37:56,153.14,online_services,pos,in_person,1,1,0.65,61,10,3,132.04,203,1,D48220950,0
T0000113,100305,2025-06-24 18:39:49,25.06,entertainment,online,web,0,0,0.936,41,696,2,87.96,4024,1,D54801839,0
T0000723,100162,2025-03-11 10:55:31,27.35,gas,online,in_person,1,1,0.634,29,555,3,1.0,6743,0,D28936922,0
T0000258,100408,2024-05-02 19:09:36,57.42,restaurants,online,web,1,0,0.609,0,1691,2,177.05,787,1,D86978488,0
T0000716,100451,2024-02-04 04:31:27,97.4,healthcare,transfer,in_person,1,0,0.52,50,1642,1,105.94,2528,1,D11172277,0
T0000051,100309,2024-12-19 02:39:58,91.87,travel,pos,in_person,1,0,0.759,42,207,3,123.45,1093,0,D31966796,0
T0000483,100947,2025-12-10 13:15:52,258.63,online_services,transfer,in_person,0,0,0.23,54,517,0,248.74,7682,1,D28162707,0
T0000857,100822,2025-04-29 03:09:50,119.58,travel,pos,mobile,0,0,0.506,6,279,0,51.05,4735,0,D81399262,0
T0000909,100464,2025-04-26 08:37:16,103.83,grocery,atm,in_person,0,0,0.933,37,2464,8,1.0,6681,1,D28083513,0
T0000195,100727,2025-07-19 17:17:05,309.09,entertainment,pos,mobile,1,0,0.262,4,789,2,311.67,1699,0,D94171275,0
T0000176,100337,2025-04-28 00:16:34,49.98,restaurants,online,in_person,0,0,0.485,51,1959,2,153.73,10860,0,D54444881,0
T0000032,100411,2024-05-19 00:11:28,212.02,utilities,online,mobile,1,0,0.42,42,1117,1,36.91,913,0,D89872046,0
T0000073,100839,2025-10-11 11:58:25,294.03,restaurants,pos,web,1,0,0.444,39,494,6,150.15,3958,0,D76252921,0
T0000204,100089,2025-07-16 19:45:40,107.69,electronics,online,mobile,1,0,0.786,35,989,4,155.92,931,1,D85315173,0
T0000852,100280,2024-07-20 00:31:05,235.92,online_services,online,in_person,0,0,0.26,0,1100,1,141.48,1234,1,D17215046,0
T0000416,100676,2024-09-17 05:01:44,310.62,travel,pos,in_person,0,0,0.609,33,104,0,217.41,737,0,D59181108,0
T0000933,100596,2025-10-17 10:55:35,36.01,grocery,online,in_person,1,0,0.752,14,2803,3,105.01,3303,1,D34747016,0
T0000359,100096,2024-10-23 16:11:05,270.57,restaurants,pos,mobile,1,0,0.418,77,49,0,1.0,668,1,D99782501,0
T0000338,100353,2024-03-20 08:37:03,246.2,grocery,online,ivr,1,0,0.824,17,32,3,86.09,4332,1,D69992729,0
T0000823,100954,2025-11-15 10:19:27,418.62,entertainment,atm,web,1,0,0.902,57,1440,1,109.06,433,1,D75379520,0
T0000808,100358,2025-11-07 00:27:36,52.52,entertainment,pos,in_person,1,0,0.351,32,369,0,274.69,738,0,D36363344,0
T0000042,100918,2024-02-18 05:48:12,71.42,gas,atm,in_person,1,0,0.716,78,1247,2,101.54,10884,0,D12514592,0
T0000265,100853,2024-07-09 13:47:03,106.52,entertainment,transfer,in_person,0,0,0.888,37,172,3,389.81,2082,1,D64866891,0
T0000005,100550,2025-10-12 02:30:30,24.71,restaurants,online,mobile,1,0,0.65,39,2117,3,124.63,10236,0,D84225235,0
T0000689,100339,2024-01-09 04:04:17,34.07,online_services,transfer,in_person,0,0,0.582,68,3650,0,111.34,5222,1,D43709329,0
T0000870,100263,2024-01-13 06:21:01,180.07,online_services,pos,in_person,0,0,0.543,79,102,1,1.0,4731,0,D34575737,0
T0000762,100510,2025-08-16 04:16:39,237.83,utilities,pos,in_person,1,0,0.581,27,1774,2,143.19,11280,1,D91283735,0
T0000979,100725,2024-03-13 04:44:17,126.61,entertainment,pos,in_person,1,0,0.231,70,377,4,115.79,2961,0,D65729276,0
T0000786,100913,2024-09-05 13:49:43,101.74,healthcare,atm,in_person,1,0,0.623,22,273,0,4.39,2696,1,D87472559,0
T0000487,100767,2024-06-07 12:44:25,177.89,grocery,pos,in_person,1,0,0.203,47,1583,2,179.35,2407,0,D96382875,0
T0000728,100054,2025-02-06 14:16:19,61.96,restaurants,pos,in_person,1,0,0.695,19,3650,3,97.7,3258,1,D80471105,0
T0000643,100753,2024-07-10 23:21:40,1218.62,gas,online,in_person,1,0,0.352,52,435,1,69.09,699,1,D38037164,1
T0000630,100117,2024-06-15 15:34:55,96.39,restaurants,atm,in_person,1,0,0.294,88,81,0,66.57,22070,1,D71058083,0
T0000174,100457,2024-06-06 16:01:34,1184.86,grocery,pos,web,1,0,0.308,46,295,2,283.34,559,1,D53729175,1
T0000616,100281,2024-04-18 00:28:18,301.83,entertainment,transfer,in_person,1,0,0.863,55,1664,2,214.51,753,1,D13398850,1
T0000809,100757,2024-08-16 03:01:36,19.55,gas,pos,web,1,0,0.729,60,749,1,79.51,738,1,D82940989,0
T0000290,100401,2024-10-31 12:33:28,218.77,travel,pos,in_person,0,1,0.689,57,193,1,49.62,571,1,D48569892,0
T0000577,100932,2024-03-18 22:28:29,99.78,healthcare,pos,web,1,1,0.786,36,1055,1,205.27,5824,1,D12977985,0
T0000099,100069,2024-07-25 19:33:44,92.91,grocery,online,in_person,1,0,0.378,73,1107,1,169.29,7919,0,D58400517,0
T0000948,100182,2024-05-15 12:21:40,150.82,grocery,atm,mobile,1,0,0.432,27,1149,1,297.45,6398,0,D61354649,0
T0000545,100290,2024-07-11 01:25:54,142.89,utilities,transfer,web,1,0,0.873,0,237,4,236.3,6410,1,D55967551,0
T0000105,100680,2024-11-22 07:38:15,97.63,gas,pos,web,0,0,0.283,25,3650,2,1.9,7047,1,D48543949,0
T0000884,100064,2024-09-22 00:21:07,96.1,electronics,pos,in_person,1,0,0.921,12,478,3,204.77,10723,1,D49890746,0
T0000613,100288,2024-07-12 14:56:28,100.95,grocery,pos,in_person,1,0,0.89,0,34,1,51.91,4623,0,D48158924,0
T0000178,100435,2025-08-11 17:21:04,231.82,online_services,pos,in_person,1,1,0.6,0,402,1,92.24,3008,0,D65033262,0
T0000132,100350,2025-04-17 01:10:14,808.43,travel,online,web,1,0,0.572,20,538,2,222.16,9486,0,D39681421,0
T0000898,100229,2025-06-11 03:13:07,20.51,grocery,transfer,in_person,0,0,0.348,25,326,1,78.45,201,1,D79519571,0
T0000479,100391,2025-10-19 02:26:08,145.48,online_services,pos,web,1,0,0.208,5,269,3,1.0,3342,1,D59615016,0
T0000019,100901,2025-07-07 07:17:52,107.39,utilities,pos,in_person,1,0,0.753,51,3650,0,186.26,986,1,D65583929,0
T0000472,100073,2025-10-25 13:42:24,274.62,online_services,online,web,0,0,0.351,13,3270,2,271.86,3527,1,D53293943,0
T0000640,100034,2025-06-12 22:48:37,466.17,restaurants,online,mobile,1,0,0.684,33,836,4,260.31,1274,0,D45523883,0
T0000248,100984,2025-11-16 06:32:54,80.93,restaurants,online,web,1,0,0.338,46,1512,1,216.15,3510,1,D99114669,0
T0000660,100363,2024-06-08 11:51:37,174.1,gas,pos,mobile,1,0,0.535,14,881,3,47.14,9116,1,D37728547,0
T0000127,100536,2024-03-09 15:52:43,335.56,restaurants,online,in_person,1,0,0.336,18,816,3,88.81,8,1,D31179813,1
T0000603,100965,2025-08-25 04:44:46,114.43,grocery,atm,web,0,0,0.309,44,784,2,197.47,10001,1,D21571652,0
T0000556,100676,2025-04-02 12:43:34,226.08,electronics,online,mobile,1,1,0.608,26,474,2,200.85,3059,0,D14208730,0
T0000807,100134,2025-01-03 21:00:15,96.95,travel,atm,web,0,0,0.463,63,207,3,105.36,4900,0,D13156476,0
T0000897,100968,2025-12-07 17:47:15,107.17,grocery,online,in_person,1,0,0.211,24,1169,1,71.46,950,1,D41582247,0
T0000558,100793,2025-08-09 01:51:33,81.6,travel,pos,in_person,1,0,0.31,66,286,1,73.21,2555,0,D49778592,0
T0000208,100874,2024-08-16 03:07:09,60.69,online_services,pos,web,0,0,0.457,53,852,1,225.76,6049,0,D63530401,0
T0000557,100984,2024-04-14 04:39:21,211.24,restaurants,transfer,web,0,0,0.884,100,162,1,248.35,7688,0,D44254077,0
T0000378,100604,2024-08-28 13:31:06,207.32,restaurants,online,in_person,1,0,0.535,27,824,2,277.55,5776,1,D17040554,0
T0000158,100243,2024-05-12 17:55:28,698.8,grocery,atm,web,0,0,0.641,30,1537,1,168.27,2615,0,D13674602,0
T0000836,100686,2024-01-30 14:07:52,95.23,healthcare,transfer,in_person,0,0,0.353,28,126,3,157.38,1867,1,D38392306,0
T0000474,100408,2025-07-26 20:12:17,55.81,travel,online,in_person,1,0,0.812,64,944,3,304.93,8952,0,D33938823,0
T0000254,100564,2025-09-21 18:55:42,219.13,restaurants,pos,mobile,1,0,0.201,63,2148,2,60.28,6344,1,D62106233,0
T0000866,100548,2025-06-26 05:45:49,71.9,grocery,pos,mobile,1,0,0.593,51,738,2,386.04,2138,1,D97040551,0
T0000436,100052,2025-11-06 13:55:43,162.17,restaurants,transfer,in_person,1,0,0.38,22,843,3,21.09,2197,1,D76123477,0
T0000212,100731,2025-09-22 11:47:22,131.1,restaurants,atm,web,1,0,0.572,44,827,4,1.0,2267,1,D48198728,0
T0000759,100072,2024-11-15 04:17:29,25.98,utilities,online,mobile,0,0,0.573,41,3293,3,1.0,14397,0,D50696923,0
T0000563,100364,2025-01-13 08:52:29,62.16,electronics,atm,in_person,1,0,0.659,55,1221,2,87.62,613,1,D70933302,0
T0000554,100881,2025-09-17 00:44:21,27.88,restaurants,online,in_person,1,0,0.282,40,34,5,290.2,1032,1,D71624252,0
T0000329,100821,2024-06-04 15:35:11,473.08,entertainment,pos,web,1,0,0.586,53,1758,2,1.0,5987,0,D95697459,0
T0000751,100504,2024-12-22 01:13:32,113.97,online_services,pos,mobile,1,0,0.432,27,164,4,94.39,771,1,D23461868,0
T0000125,100310,2025-11-28 01:50:36,136.72,restaurants,pos,in_person,0,0,0.323,44,132,2,93.9,512,1,D11753880,0
T0000653,100569,2024-12-02 09:22:24,794.41,utilities,online,web,0,0,0.501,43,1601,3,84.32,5737,1,D69506427,0
T0000031,100363,2024-02-06 20:46:01,244.64,travel,online,in_person,1,0,0.313,29,425,3,114.89,8528,1,D90969949,0
T0000513,100315,2025-05-28 00:01:14,192.58,online_services,pos,in_person,1,0,0.412,31,549,1,298.21,3194,1,D18101581,0
T0000760,100943,2025-08-23 13:56:18,181.02,entertainment,online,in_person,1,0,0.917,9,1338,1,16.91,1268,1,D31750047,0
T0000023,100630,2024-04-29 09:22:47,36.19,travel,atm,mobile,1,0,0.319,32,1277,4,315.77,258,1,D99663290,0
T0000183,100208,2024-11-28 17:45:30,231.73,travel,atm,in_person,1,0,0.384,10,2770,0,103.96,520,0,D97222404,0
T0000462,100315,2025-05-22 05:09:01,139.05,online_services,online,in_person,1,0,0.608,38,2232,2,182.88,1569,1,D84815278,0
T0000066,100791,2024-07-15 14:35:24,324.28,travel,transfer,in_person,0,0,0.237,21,288,2,137.33,4572,1,D72645853,0
T0000744,100085,2025-12-18 20:39:48,78.06,grocery,atm,mobile,1,0,0.537,21,2321,0,246.91,7386,1,D11044177,0
T0000423,100238,2024-05-11 08:37:14,135.38,grocery,online,mobile,1,0,0.844,36,328,4,47.22,9186,0,D89746595,0
T0000154,100853,2024-05-09 07:59:20,227.69,online_services,pos,in_person,0,0,0.51,29,249,0,13.34,3127,0,D78234457,0
T0000850,100396,2025-05-09 17:16:28,242.48,restaurants,transfer,mobile,0,0,0.634,31,2113,4,364.1,4206,1,D26414384,0
T0000831,100036,2025-09-19 20:58:14,139.53,utilities,atm,in_person,0,0,0.831,0,540,2,65.05,1711,1,D94530026,0
T0000489,100627,2024-04-13 06:59:21,161.15,gas,pos,ivr,1,0,0.565,35,701,3,77.24,2573,1,D66675682,0
T0000695,100594,2025-07-24 04:49:00,100.53,online_services,online,mobile,1,0,0.375,12,3650,3,208.98,2573,1,D59756437,0
